method,student_id,theta,group_theta,true_score,estimated_score,items,error
CAT-MLE,888,-0.9077561801469204,Sangat Rendah,35.264786680841446,43.41405053290319,20,8.149263852061743
RB-Prior,888,-0.9077561801469204,Sangat Rendah,35.264786680841446,48.32149774047774,40,13.056711059636292
RB-NoPrior,888,-0.9077561801469204,Sangat Rendah,35.264786680841446,48.850574712643684,40,13.585788031802238
CAT-EAP,889,1.5192839236417688,Sangat Tinggi,81.9083914685256,81.39667666059388,20,-0.5117148079317104
CAT-MLE,889,1.5192839236417688,Sangat Tinggi,81.9083914685256,77.84204119045921,20,-4.0663502780663805
RB-Prior,889,1.5192839236417688,Sangat Tinggi,81.9083914685256,67.31571627260082,40,-14.59267519592477
RB-NoPrior,889,1.5192839236417688,Sangat Tinggi,81.9083914685256,84.03303509979354,20,2.1246436312679435
CAT-EAP,890,0.5107920885275947,Tinggi,64.56287153285615,57.51608038225452,20,-7.046791150601628
CAT-MLE,890,0.5107920885275947,Tinggi,64.56287153285615,61.60876401423052,20,-2.9541075186256265
RB-Prior,890,0.5107920885275947,Tinggi,64.56287153285615,56.30561521939246,40,-8.257256313463692
RB-NoPrior,890,0.5107920885275947,Tinggi,64.56287153285615,61.97666437886066,40,-2.5862071539954883
CAT-EAP,891,1.0305805856240573,Sangat Tinggi,74.2443000977368,56.57422293534074,20,-17.670077162396055
CAT-MLE,891,1.0305805856240573,Sangat Tinggi,74.2443000977368,79.5437219876398,20,5.299421889903002
RB-Prior,891,1.0305805856240573,Sangat Tinggi,74.2443000977368,69.47919697410535,40,-4.765103123631448
RB-NoPrior,891,1.0305805856240573,Sangat Tinggi,74.2443000977368,73.30508474576273,20,-0.9392153519740702
CAT-EAP,892,-0.6578345538521371,Rendah,40.31334081245727,43.098782754567935,20,2.7854419421106655
CAT-MLE,892,-0.6578345538521371,Rendah,40.31334081245727,42.36918324561648,20,2.0558424331592136
RB-Prior,892,-0.6578345538521371,Rendah,40.31334081245727,47.90221341261976,40,7.588872600162489
RB-NoPrior,892,-0.6578345538521371,Rendah,40.31334081245727,62.645348837209305,20,22.332008024752035
CAT-EAP,893,0.8545252270666157,Sangat Tinggi,71.11588690598957,73.72000267990808,20,2.604115773918508
CAT-MLE,893,0.8545252270666157,Sangat Tinggi,71.11588690598957,61.95508988436561,23,-9.160797021623956
RB-Prior,893,0.8545252270666157,Sangat Tinggi,71.11588690598957,59.220619822031296,40,-11.895267083958274
RB-NoPrior,893,0.8545252270666157,Sangat Tinggi,71.11588690598957,58.51612903225807,40,-12.599757873731498
CAT-EAP,894,-1.091933900395313,Sangat Rendah,31.68569987713624,25.950422709929764,20,-5.735277167206476
CAT-MLE,894,-1.091933900395313,Sangat Rendah,31.68569987713624,31.364474202025676,20,-0.3212256751105649
RB-Prior,894,-1.091933900395313,Sangat Rendah,31.68569987713624,39.609432571849645,40,7.923732694713404
RB-NoPrior,894,-1.091933900395313,Sangat Rendah,31.68569987713624,38.975762314308014,40,7.290062437171773
CAT-EAP,895,0.8902475008365087,Sangat Tinggi,71.76453407849573,73.2600511995206,21,1.495517121024875
CAT-MLE,895,0.8902475008365087,Sangat Tinggi,71.76453407849573,82.98450878701924,20,11.219974708523509
RB-Prior,895,0.8902475008365087,Sangat Tinggi,71.76453407849573,54.537093807480076,40,-17.227440271015652
RB-NoPrior,895,0.8902475008365087,Sangat Tinggi,71.76453407849573,60.366666666666674,40,-11.397867411829054
CAT-EAP,896,0.17183933979353122,Sedang,57.68117116965351,56.67697376924794,21,-1.0041974004055731
CAT-MLE,896,0.17183933979353122,Sedang,57.68117116965351,58.48099429149458,20,0.7998231218410723
RB-Prior,896,0.17183933979353122,Sedang,57.68117116965351,54.478092783505154,40,-3.2030783861483556
RB-NoPrior,896,0.17183933979353122,Sedang,57.68117116965351,69.01509705248024,20,11.333925882826733
CAT-EAP,897,0.5532512199847837,Tinggi,65.39952197779517,68.80087414093975,20,3.4013521631445798
CAT-MLE,897,0.5532512199847837,Tinggi,65.39952197779517,70.85430698923662,20,5.4547850114414445
RB-Prior,897,0.5532512199847837,Tinggi,65.39952197779517,53.40298507462687,40,-11.996536903168305
RB-NoPrior,897,0.5532512199847837,Tinggi,65.39952197779517,60.0263852242744,40,-5.373136753520775
CAT-EAP,898,-1.1755946056248516,Sangat Rendah,30.10930483169763,22.264306598837578,20,-7.844998232860053
CAT-MLE,898,-1.1755946056248516,Sangat Rendah,30.10930483169763,27.979370290617794,22,-2.1299345410798374
RB-Prior,898,-1.1755946056248516,Sangat Rendah,30.10930483169763,47.60044642857143,26,17.4911415968738
RB-NoPrior,898,-1.1755946056248516,Sangat Rendah,30.10930483169763,43.49146110056925,40,13.382156268871622
CAT-EAP,899,-0.8950698422766047,Sangat Rendah,35.5162394408012,38.05372896037153,20,2.537489519570329
CAT-MLE,899,-0.8950698422766047,Sangat Rendah,35.5162394408012,38.52623483761766,21,3.009995396816457
RB-Prior,899,-0.8950698422766047,Sangat Rendah,35.5162394408012,48.28629032258067,40,12.770050881779468
RB-NoPrior,899,-0.8950698422766047,Sangat Rendah,35.5162394408012,38.28382838283827,40,2.7675889420370723
CAT-EAP,900,0.5972282182533848,Tinggi,66.2587803203674,67.13248677039628,20,0.8737064500288767
CAT-MLE,900,0.5972282182533848,Tinggi,66.2587803203674,64.29407400080844,20,-1.964706319558971
RB-Prior,900,0.5972282182533848,Tinggi,66.2587803203674,52.54926493587739,40,-13.709515384490018
RB-NoPrior,900,0.5972282182533848,Tinggi,66.2587803203674,56.330154554422876,40,-9.928625765944531
CAT-EAP,901,-0.9483480042242007,Sangat Rendah,34.46422688648917,39.80227184639288,21,5.338044959903705
CAT-MLE,901,-0.9483480042242007,Sangat Rendah,34.46422688648917,30.685776521886392,21,-3.7784503646027794
RB-Prior,901,-0.9483480042242007,Sangat Rendah,34.46422688648917,44.54679439941048,38,10.082567512921308
RB-NoPrior,901,-0.9483480042242007,Sangat Rendah,34.46422688648917,50.26575550493549,40,15.80152861844632
CAT-EAP,902,0.46320629209912306,Tinggi,63.617441513274855,51.817894900838624,20,-11.799546612436231
CAT-MLE,902,0.46320629209912306,Tinggi,63.617441513274855,71.46192800322873,21,7.84448648995388
RB-Prior,902,0.46320629209912306,Tinggi,63.617441513274855,52.54806225205981,40,-11.069379261215047
RB-NoPrior,902,0.46320629209912306,Tinggi,63.617441513274855,78.49927849927852,20,14.881836986003663
CAT-EAP,903,-1.3671378064602457,Sangat Rendah,26.635398838544184,32.365346751142944,20,5.72994791259876
CAT-MLE,903,-1.3671378064602457,Sangat Rendah,26.635398838544184,33.27105677270552,20,6.635657934161337
RB-Prior,903,-1.3671378064602457,Sangat Rendah,26.635398838544184,50.45,29,23.81460116145582
RB-NoPrior,903,-1.3671378064602457,Sangat Rendah,26.635398838544184,39.12191297530377,40,12.486514136759588
CAT-EAP,904,0.8481742126666681,Sangat Tinggi,70.99985886452606,73.44132223935293,20,2.441463374826867
CAT-MLE,904,0.8481742126666681,Sangat Tinggi,70.99985886452606,56.465454174548924,20,-14.534404689977137
RB-Prior,904,0.8481742126666681,Sangat Tinggi,70.99985886452606,65.18645032735553,40,-5.813408537170531
RB-NoPrior,904,0.8481742126666681,Sangat Tinggi,70.99985886452606,76.6896551724138,20,5.6897963078877325
CAT-EAP,905,-1.232523314768509,Sangat Rendah,29.05633602892486,21.51882604254058,20,-7.537509986384279
CAT-MLE,905,-1.232523314768509,Sangat Rendah,29.05633602892486,31.156656313877125,20,2.1003202849522644
RB-Prior,905,-1.232523314768509,Sangat Rendah,29.05633602892486,40.61331338818248,39,11.556977359257623
RB-NoPrior,905,-1.232523314768509,Sangat Rendah,29.05633602892486,53.489249339871776,40,24.432913310946915
CAT-EAP,906,0.5522999376795232,Tinggi,65.38085150789003,66.67192543786446,20,1.2910739299744307
CAT-MLE,906,0.5522999376795232,Tinggi,65.38085150789003,59.861601586244554,20,-5.519249921645475
RB-Prior,906,0.5522999376795232,Tinggi,65.38085150789003,57.68169273229069,40,-7.6991587755993365
RB-NoPrior,906,0.5522999376795232,Tinggi,65.38085150789003,55.90924483576024,40,-9.471606672129788
CAT-EAP,907,0.6256309336460009,Tinggi,66.80959504000774,62.731774164168186,20,-4.077820875839549
CAT-MLE,907,0.6256309336460009,Tinggi,66.80959504000774,59.120946045207546,23,-7.6886489948001895
RB-Prior,907,0.6256309336460009,Tinggi,66.80959504000774,54.83576642335768,40,-11.973828616650053
RB-NoPrior,907,0.6256309336460009,Tinggi,66.80959504000774,80.4878048780488,20,13.67820983804107
CAT-EAP,908,-0.6967718184295749,Rendah,39.51503987392073,54.488114478571134,20,14.973074604650407
CAT-MLE,908,-0.6967718184295749,Rendah,39.51503987392073,43.14835577498453,21,3.6333159010638028
RB-Prior,908,-0.6967718184295749,Rendah,39.51503987392073,55.99468615078048,40,16.479646276859754
RB-NoPrior,908,-0.6967718184295749,Rendah,39.51503987392073,49.6173983084978,37,10.10235843457707
CAT-EAP,909,0.5820265670847269,Tinggi,65.96262372130894,61.059076813194004,20,-4.90354690811494
CAT-MLE,909,0.5820265670847269,Tinggi,65.96262372130894,59.96203209041464,20,-6.000591630894306
RB-Prior,909,0.5820265670847269,Tinggi,65.96262372130894,61.16828087167071,40,-4.794342849638234
RB-NoPrior,909,0.5820265670847269,Tinggi,65.96262372130894,62.89493019838353,20,-3.067693522925417
CAT-EAP,910,0.26044226333355597,Sedang,59.50938792448305,46.03191480340962,20,-13.47747312107343
CAT-MLE,910,0.26044226333355597,Sedang,59.50938792448305,65.77553582679252,21,6.26614790230947
RB-Prior,910,0.26044226333355597,Sedang,59.50938792448305,56.69115298626636,40,-2.8182349382166905
RB-NoPrior,910,0.26044226333355597,Sedang,59.50938792448305,57.332866643332174,40,-2.176521281150876
CAT-EAP,911,-0.5388418561927383,Rendah,42.77382148829159,44.322124328688645,20,1.5483028403970565
CAT-MLE,911,-0.5388418561927383,Rendah,42.77382148829159,38.88922698338801,20,-3.884594504903575
RB-Prior,911,-0.5388418561927383,Rendah,42.77382148829159,49.39415538132574,37,6.62033389303415
RB-NoPrior,911,-0.5388418561927383,Rendah,42.77382148829159,54.43609022556391,20,11.66226873727232
CAT-EAP,912,-1.008554684076208,Sangat Rendah,33.288628033692476,27.116067543110216,20,-6.17256049058226
CAT-MLE,912,-1.008554684076208,Sangat Rendah,33.288628033692476,26.454979173622327,20,-6.833648860070149
RB-Prior,912,-1.008554684076208,Sangat Rendah,33.288628033692476,50.5715275372359,40,17.282899503543426
RB-NoPrior,912,-1.008554684076208,Sangat Rendah,33.288628033692476,51.099961404862995,40,17.81133337117052
CAT-EAP,913,-1.962625691672579,Sangat Rendah,17.301112528853327,16.715108033598163,23,-0.586004495255164
CAT-MLE,913,-1.962625691672579,Sangat Rendah,17.301112528853327,20.55048744024625,23,3.2493749113929233
RB-Prior,913,-1.962625691672579,Sangat Rendah,17.301112528853327,36.82983682983682,40,19.528724300983495
RB-NoPrior,913,-1.962625691672579,Sangat Rendah,17.301112528853327,33.333333333333336,20,16.03222080448001
CAT-EAP,914,0.3496500472996937,Tinggi,61.33127037737071,66.44413869667238,20,5.1128683193016755
CAT-MLE,914,0.3496500472996937,Tinggi,61.33127037737071,65.64819933718904,20,4.316928959818334
RB-Prior,914,0.3496500472996937,Tinggi,61.33127037737071,51.440329218106996,40,-9.890941159263711
RB-NoPrior,914,0.3496500472996937,Tinggi,61.33127037737071,63.47569955817379,20,2.1444291808030798
CAT-EAP,915,-1.5648027713620551,Sangat Rendah,23.273907203014957,17.917156837218236,21,-5.356750365796721
CAT-MLE,915,-1.5648027713620551,Sangat Rendah,23.273907203014957,14.835466111167603,28,-8.438441091847354
RB-Prior,915,-1.5648027713620551,Sangat Rendah,23.273907203014957,35.3798586572438,35,12.105951454228844
RB-NoPrior,915,-1.5648027713620551,Sangat Rendah,23.273907203014957,38.729909839278704,40,15.456002636263747
CAT-EAP,916,0.0953441994413082,Sedang,56.09053193681252,60.925850675598056,20,4.8353187387855385
CAT-MLE,916,0.0953441994413082,Sedang,56.09053193681252,59.44933691798266,20,3.3588049811701453
RB-Prior,916,0.0953441994413082,Sedang,56.09053193681252,57.448945430197504,40,1.3584134933849867
RB-NoPrior,916,0.0953441994413082,Sedang,56.09053193681252,53.96437303527768,40,-2.1261589015348363
CAT-EAP,917,-0.2634482160822491,Rendah,48.54809609198287,42.003985909044935,20,-6.544110182937935
CAT-MLE,917,-0.2634482160822491,Rendah,48.54809609198287,53.49930599062785,20,4.951209898644983
RB-Prior,917,-0.2634482160822491,Rendah,48.54809609198287,50.60321715817695,40,2.055121066194083
RB-NoPrior,917,-0.2634482160822491,Rendah,48.54809609198287,57.80031201248049,20,9.252215920497619
CAT-EAP,918,0.6791427754381955,Tinggi,67.83807969542327,68.72997906772656,20,0.8918993723032855
CAT-MLE,918,0.6791427754381955,Tinggi,67.83807969542327,74.01363237287073,20,6.175552677447456
RB-Prior,918,0.6791427754381955,Tinggi,67.83807969542327,61.97446278417938,40,-5.863616911243895
RB-NoPrior,918,0.6791427754381955,Tinggi,67.83807969542327,57.86630654962862,40,-9.971773145794657
CAT-EAP,919,-0.3020454994898642,Rendah,47.734908740874125,47.333817831360264,20,-0.4010909095138615
CAT-MLE,919,-0.3020454994898642,Rendah,47.734908740874125,44.227365520258545,21,-3.507543220615581
RB-Prior,919,-0.3020454994898642,Rendah,47.734908740874125,57.11936862874055,40,9.384459887866427
RB-NoPrior,919,-0.3020454994898642,Rendah,47.734908740874125,53.26049846363947,40,5.525589722765346
CAT-EAP,920,-0.3294477863470914,Rendah,47.15802950817482,50.237716005551114,20,3.0796864973762936
CAT-MLE,920,-0.3294477863470914,Rendah,47.15802950817482,44.04290435538263,21,-3.1151251527921886
RB-Prior,920,-0.3294477863470914,Rendah,47.15802950817482,44.97845541929069,40,-2.179574088884131
RB-NoPrior,920,-0.3294477863470914,Rendah,47.15802950817482,46.681334800146686,40,-0.4766947080281341
CAT-EAP,921,0.7318707042882956,Tinggi,68.8390509069075,73.41821946782386,20,4.579168560916358
CAT-MLE,921,0.7318707042882956,Tinggi,68.8390509069075,71.49349966056471,20,2.6544487536572063
RB-Prior,921,0.7318707042882956,Tinggi,68.8390509069075,50.377073906485684,40,-18.461977000421818
RB-NoPrior,921,0.7318707042882956,Tinggi,68.8390509069075,79.07608695652173,20,10.237036049614233
CAT-EAP,922,0.3350580290841175,Tinggi,61.034700869719536,51.4342021241726,20,-9.600498745546936
CAT-MLE,922,0.3350580290841175,Tinggi,61.034700869719536,61.30517193109043,21,0.27047106137089116
RB-Prior,922,0.3350580290841175,Tinggi,61.034700869719536,53.11125078566939,40,-7.923450084050145
RB-NoPrior,922,0.3350580290841175,Tinggi,61.034700869719536,55.56333100069979,40,-5.471369869019746
CAT-EAP,923,0.3161559571827783,Tinggi,60.64966518196901,55.69724954632475,20,-4.952415635644265
CAT-MLE,923,0.3161559571827783,Tinggi,60.64966518196901,60.607413152686284,20,-0.04225202928272864
